Date,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,RSI,Buy_Signal,Sell_Signal
2011-08-30,13.866070747375488,13.994285583496094,13.793213844299316,13.928214073181152,11.775649070739746,417922400,13.11997859954834,12.304339303970337,65.29424406763238,False,False
2011-08-31,13.948928833007812,14.002857208251951,13.637857437133787,13.743928909301758,11.619840621948242,522586400,13.162500038146973,12.31823037624359,56.85936208651763,False,False
2011-09-01,13.77928638458252,13.833571434020996,13.597143173217772,13.608214378356934,11.505098342895508,343725200,13.204228610992432,12.332416090965271,52.4742685490824,False,False
2011-09-02,13.383570671081545,13.5,13.279643058776855,13.358928680419922,11.294340133666992,438939200,13.234814319610596,12.345550017356873,44.30656981730294,False,False
2011-09-06,13.120356559753418,13.583213806152344,13.088570594787598,13.562143325805664,11.466154098510742,509698000,13.272950038909912,12.358283948898315,49.564522379536086,False,False
2011-09-07,13.770000457763672,13.771429061889648,13.64285659790039,13.711786270141602,11.592668533325195,350576800,13.310014343261718,12.372069664001465,51.95826069028922,False,False
2011-09-08,13.657142639160156,13.878929138183594,13.653928756713867,13.71928596496582,11.599006652832031,416158400,13.344928646087647,12.384708948135376,62.07128561572366,False,False
2011-09-09,13.711786270141602,13.785714149475098,13.39357089996338,13.48142910003662,11.397909164428713,564813200,13.375957221984864,12.396985740661622,64.98534643417452,False,False
2011-09-12,13.321429252624512,13.602856636047363,13.282142639160156,13.569286346435549,11.472187995910645,467832400,13.407578678131104,12.408617887496948,65.96035699595863,False,False
2011-09-13,13.647856712341309,13.793213844299316,13.58035659790039,13.73642921447754,11.61350154876709,440560400,13.437121543884277,12.421050033569337,59.01211544172883,False,False
2011-09-14,13.822142601013184,14.00749969482422,13.777142524719238,13.903571128845217,11.754812240600586,534724400,13.465600109100341,12.433983960151672,60.373173464984326,False,False
2011-09-15,13.979642868041992,14.059286117553713,13.925000190734863,14.03428554534912,11.865327835083008,417818800,13.495028686523437,12.448592886924743,64.92861615243692,False,False
2011-09-16,14.126428604125977,14.303570747375488,14.108214378356934,14.303570747375488,12.092994689941406,698513200,13.52595724105835,12.463610739707947,63.618786264076824,False,False
2011-09-19,14.178570747375488,14.758213996887209,14.114286422729492,14.70107078552246,12.429059982299805,823860800,13.563042945861817,12.480303592681885,66.19802799530957,False,False
2011-09-20,14.83035659790039,15.102143287658691,14.685357093811035,14.766071319580078,12.484013557434082,775754000,13.60550724029541,12.497448234558105,67.08419267307778,False,False
2011-09-21,14.987142562866213,15.056785583496094,14.714285850524902,14.71928596496582,12.444461822509766,605976000,13.647214374542237,12.513875017166137,71.06928578315156,False,True
2011-09-22,14.322500228881836,14.636428833007812,14.16785717010498,14.350713729858398,12.13284969329834,968480800,13.678500061035157,12.52880537033081,64.5731001288911,False,False
2011-09-23,14.295714378356934,14.526429176330566,14.280357360839844,14.439286231994627,12.207736015319824,546277200,13.711735782623292,12.543678588867188,72.63205295663485,False,True
2011-09-26,14.28071403503418,14.427857398986816,13.975000381469728,14.39892864227295,12.173614501953123,812876400,13.739057216644287,12.558573231697082,68.81321669892138,False,False
2011-09-27,14.59749984741211,14.616070747375488,14.216428756713867,14.259285926818848,12.055553436279297,632497600,13.75724292755127,12.57262680530548,62.36488643201967,False,False
2011-09-28,14.292499542236328,14.419285774230955,14.161070823669434,14.178929328918455,11.987614631652832,429637600,13.771642932891845,12.586080384254455,60.04998605011361,False,False
2011-09-29,14.354286193847656,14.364643096923828,13.793213844299316,13.948928833007812,11.793158531188965,651086800,13.774264373779296,12.598630385398865,60.25700202248804,False,False
2011-09-30,13.825714111328123,13.88892936706543,13.613571166992188,13.618571281433104,11.5138578414917,547640800,13.770000076293945,12.609516096115112,50.97732109741962,False,False
2011-10-03,13.584643363952637,13.665714263916016,13.327500343322754,13.378570556640623,11.310948371887209,669099200,13.756642913818359,12.61904287815094,43.102950107120144,False,False
2011-10-04,13.3774995803833,13.635713577270508,12.651429176330566,13.303570747375488,11.247540473937988,1233677200,13.738071460723877,12.628308944702148,38.01028322705801,False,False
2011-10-05,13.137857437133787,13.5649995803833,12.867856979370115,13.508929252624512,11.421157836914062,786469600,13.72010004043579,12.63831609249115,39.805992686790354,False,False
2011-10-06,13.333213806152344,13.742142677307127,13.278571128845217,13.477499961853027,11.3945894241333,812582400,13.709228610992431,12.647810735702514,32.34086970703959,False,False
2011-10-07,13.420714378356934,13.490714073181152,13.160357475280762,13.20714282989502,11.16601848602295,535458000,13.69350004196167,12.655782165527343,16.228094571002217,True,False
2011-10-10,13.538928985595703,13.88607120513916,13.50749969482422,13.88607120513916,11.740017890930176,442514800,13.692307186126708,12.667426805496216,34.42873916505032,False,False
2011-10-11,14.020357131958008,14.399286270141602,13.98214340209961,14.29607105255127,12.086652755737305,605687600,13.694835739135742,12.680928592681886,43.36431867682624,False,False
2011-10-12,14.547857284545898,14.616070747375488,14.290714263916016,14.36392879486084,12.144025802612305,622286000,13.704321460723877,12.694628591537475,50.22877533789641,False,False
2011-10-13,14.463570594787598,14.586786270141602,14.387499809265137,14.586786270141602,12.332438468933104,426185200,13.71565004348755,12.709475021362305,52.44003060588614,False,False
2011-10-14,14.886786460876465,15.071429252624512,14.83107089996338,15.071429252624512,12.742186546325684,573367200,13.747528629302979,12.727035737037658,59.69918507743195,False,False
2011-10-17,15.062143325805664,15.239286422729492,14.854999542236328,14.999643325805664,12.681489944458008,686044800,13.780650081634521,12.744433951377868,60.89102840906062,False,False
2011-10-18,15.062856674194336,15.171786308288574,14.856785774230955,15.079999923706056,12.749427795410156,881602400,13.829957218170167,12.760982165336609,63.25520006935956,False,False
2011-10-19,14.333929061889648,14.58642864227295,14.20714282989502,14.23642921447754,12.03622817993164,1104059600,13.847535800933837,12.773005380630494,53.582556886486586,False,False
2011-10-20,14.285714149475098,14.298213958740234,14.07892894744873,14.118213653564451,11.936281204223633,549270400,13.87012149810791,12.783953595161439,56.57361779909344,False,False
2011-10-21,14.217857360839844,14.255000114440918,13.95535659790039,14.031070709228516,11.862610816955566,621244400,13.883814334869385,12.794514303207398,58.944477504546796,False,False
2011-10-24,14.149286270141602,14.51785659790039,14.121429443359377,14.491786003112791,12.252120018005373,502138000,13.90437147140503,12.806951804161072,64.73036100045019,False,False
2011-10-25,14.465356826782228,14.51964282989502,14.192143440246582,14.20607089996338,12.010563850402832,430427200,13.914628601074218,12.816830372810363,58.47367132533162,False,False
2011-10-26,14.348570823669434,14.376786231994627,14.041070938110352,14.307143211364746,12.09601593017578,456304800,13.929000053405762,12.82735894203186,59.91632815994449,False,False
2011-10-27,14.555713653564451,14.60714340209961,14.353214263916016,14.453213691711426,12.219510078430176,494664800,13.946321468353272,12.8381214427948,65.34974053698953,False,False
2011-10-28,14.39285659790039,14.512499809265137,14.375356674194336,14.462499618530272,12.227362632751465,322842800,13.974107189178467,12.848705372810365,58.503677762655215,False,False
2011-10-31,14.372142791748049,14.618928909301758,14.323213577270508,14.456428527832031,12.222228050231934,385501200,14.008928623199463,12.858758945465087,52.6857308241148,False,False
2011-11-01,14.193214416503906,14.26785659790039,14.043571472167969,14.161070823669434,11.972514152526855,531790000,14.037550048828125,12.868733944892883,46.843031373778246,False,False
2011-11-02,14.288928985595703,14.30142879486084,14.11107063293457,14.193214416503906,11.9996919631958,327350800,14.054557189941406,12.879192872047424,43.488537212641404,False,False
2011-11-03,14.2524995803833,14.407142639160156,14.119999885559082,14.395357131958008,12.1705961227417,441386400,14.073764324188232,12.89176251411438,37.6613231956952,False,False
2011-11-04,14.358214378356934,14.408571243286133,14.255714416503906,14.294285774230955,12.085143089294434,302229200,14.092707176208496,12.904891085624694,37.26300054934924,False,False
2011-11-07,14.282500267028809,14.285714149475098,14.147500038146973,14.276070594787598,12.06973934173584,270275600,14.10424285888672,12.916012506484986,35.14976526235117,False,False
2011-11-08,14.364643096923828,14.571429252624512,14.341428756713867,14.508213996887209,12.26600742340088,400442000,14.1158571434021,12.927589292526244,56.48538764133672,False,False
2011-11-09,14.177499771118164,14.317500114440918,14.07964324951172,14.117142677307127,11.935375213623049,558684000,14.11963571548462,12.93677321910858,49.97738856670897,False,False
2011-11-10,14.179642677307127,14.186071395874023,13.64821434020996,13.757857322692873,11.631617546081545,744752400,14.119914283752442,12.944275007247924,44.826211190488856,False,False
2011-11-11,13.807499885559082,13.882143020629885,13.580714225769045,13.73642921447754,11.61350154876709,653786000,14.122478580474853,12.952939300537109,32.841174128344434,False,False
2011-11-14,13.697142601013184,13.758929252624512,13.507143020629885,13.545000076293944,11.451659202575684,432905200,14.126200008392335,12.960071444511414,34.3109291588939,False,False
2011-11-15,13.600000381469728,13.910714149475098,13.551786422729492,13.886786460876465,11.740623474121094,430810800,14.13269287109375,12.967892875671387,41.046721272182324,False,False
2011-11-16,13.901785850524902,13.96928596496582,13.725713729858398,13.741786003112791,11.618032455444336,349210400,14.133292865753173,12.975116090774536,34.84022188153854,False,False
2011-11-17,13.713570594787598,13.734999656677246,13.410714149475098,13.478928565979004,11.395796775817873,479900400,14.128485717773437,12.981182165145874,31.08519565521202,False,False
2011-11-18,13.532856941223145,13.571070671081545,13.38857078552246,13.390713691711426,11.32121753692627,371938000,14.126671409606933,12.986260733604432,30.13317641118823,False,False
2011-11-21,13.228570938110352,13.274286270141602,13.068214416503906,13.178929328918455,11.142162322998049,447980400,14.118864269256592,12.989319663047791,31.10229660723975,False,False
2011-11-22,13.250714302062988,13.4975004196167,13.247857093811035,13.446785926818848,11.368619918823242,409021200,14.113071403503419,12.993125023841857,36.832163232070414,False,False
2011-11-23,13.375356674194336,13.422857284545898,13.102856636047363,13.106785774230955,11.08116626739502,428271200,14.097135696411133,12.994701809883118,28.322529078115736,True,False
2011-11-25,13.157856941223145,13.255356788635254,12.975713729858398,12.98464298248291,10.977904319763184,254760800,14.076142845153809,12.996314311027527,28.123146076580397,True,False
2011-11-28,13.298213958740234,13.454285621643066,13.22607135772705,13.432856559753418,11.35684585571289,346413200,14.058728561401367,12.99975537776947,37.68388354924089,False,False
2011-11-29,13.422857284545898,13.529643058776855,13.221428871154783,13.328571319580078,11.2686767578125,375855200,14.03127857208252,13.002258949279785,32.10143683957227,False,False
2011-11-30,13.61750030517578,13.652856826782228,13.510713577270508,13.649999618530272,11.54042911529541,405938400,14.008957138061524,13.006241092681885,42.75907231688696,False,False
2011-12-01,13.662142753601074,13.89285659790039,13.598214149475098,13.854642868041992,11.713449478149414,387181200,13.991664276123046,13.010669660568237,51.57576226200998,False,False
2011-12-02,13.922499656677246,14.05821418762207,13.877857208251951,13.91785717010498,11.766888618469238,379055600,13.983007144927978,13.016276803016662,52.91417118582427,False,False
2011-12-05,14.053214073181152,14.157500267028809,13.942500114440918,14.036070823669434,11.86683177947998,357210000,13.974942836761475,13.02385715484619,58.07777441372702,False,False
2011-12-06,14.018214225769045,14.093929290771484,13.906429290771484,13.962499618530272,11.80463409423828,283598000,13.966214256286621,13.033203582763672,51.365960198220854,False,False
2011-12-07,13.926071166992188,13.962142944335938,13.812856674194336,13.896071434020996,11.748472213745115,304746400,13.958949966430664,13.04150179386139,52.864719644206744,False,False
2011-12-08,13.98035717010498,14.125,13.936785697937012,13.952142715454102,11.79587745666504,376356400,13.954414234161376,13.050033936500549,59.51732198980294,False,False
2011-12-09,14.030357360839844,14.072856903076172,13.965356826782228,14.057856559753418,11.88525104522705,296993200,13.95659278869629,13.058151788711548,63.32384826945198,False,False
2011-12-12,13.988571166992188,14.067856788635254,13.908928871154783,13.994285583496094,11.83150577545166,301067200,13.964107074737548,13.065050001144408,67.30857607215583,False,False
2011-12-13,14.035714149475098,14.121429443359377,13.824999809265137,13.88607120513916,11.740017890930176,338928800,13.97425708770752,13.072103571891784,60.003257512910615,False,False
2011-12-14,13.810713768005373,13.835000038146973,13.488571166992188,13.578213691711426,11.479735374450684,406887600,13.979749946594238,13.077116069793702,60.89468436517324,False,False
2011-12-15,13.690357208251951,13.704999923706056,13.51107120513916,13.533571243286133,11.441996574401855,256200000,13.980242786407471,13.080576782226563,63.15700687711124,False,False
2011-12-16,13.584285736083984,13.719642639160156,13.556071281433104,13.60785675048828,11.50479793548584,421478400,13.982849922180176,13.084330348968505,55.110568709898914,False,False
2011-12-19,13.659643173217772,13.744643211364746,13.588570594787598,13.650357246398926,11.540730476379396,235530400,13.991714210510255,13.089124989509582,59.748989178416004,False,False
2011-12-20,13.848570823669434,14.146429061889648,13.830714225769045,14.141071319580078,11.955607414245604,337215200,13.996814212799073,13.096301774978638,63.49364161607356,False,False
2011-12-21,14.167499542236328,14.189286231994627,14.000356674194336,14.158928871154783,11.970705032348633,262948000,13.994071369171143,13.104155349731446,59.317604003800966,False,False
2011-12-22,14.178570747375488,14.254643440246582,14.146429061889648,14.233928680419922,12.034113883972168,202358800,13.991471366882324,13.113419637680053,59.609134309560105,False,False
2011-12-23,14.274642944335938,14.413928985595703,14.267499923706056,14.404643058776855,12.178446769714355,269399200,13.987828502655029,13.12258749961853,60.858617360706056,False,False
2011-12-27,14.396429061889648,14.610357284545898,14.39357089996338,14.518928527832031,12.275064468383787,265076000,13.97677848815918,13.132046427726745,66.00906340100343,False,False
2011-12-28,14.53178596496582,14.58035659790039,14.333571434020996,14.380000114440918,12.15760898590088,228662000,13.964385623931884,13.142262496948241,63.36556574949323,False,False
2011-12-29,14.407142639160156,14.487500190734863,14.303929328918455,14.468570709228516,12.232494354248049,215978000,13.952157039642334,13.155674996376037,64.0116250787891,False,False
2011-12-30,14.411070823669434,14.510000228881836,14.410357475280762,14.464285850524902,12.228869438171388,179662000,13.95671417236328,13.168239278793335,61.669435898222254,False,False
2012-01-03,14.621429443359377,14.73214340209961,14.60714340209961,14.686785697937012,12.416985511779783,302220800,13.968085613250732,13.18262499332428,68.22027965535636,False,False
2012-01-04,14.64285659790039,14.8100004196167,14.617142677307127,14.765713691711426,12.48371124267578,260022000,13.98277847290039,13.195864276885986,73.50641552979218,False,True
2012-01-05,14.819643020629885,14.948213577270508,14.738213539123535,14.929642677307127,12.622310638427734,271269600,13.991535606384277,13.209583921432495,89.12330939494366,False,True
2012-01-06,14.991786003112791,15.098214149475098,14.972143173217772,15.08571434020996,12.754258155822754,318292800,14.00912847518921,13.22444284915924,92.21061476855405,False,True
2012-01-09,15.196429252624512,15.276785850524902,15.048213958740234,15.061785697937012,12.734028816223145,394024400,14.024221324920655,13.238149991035462,90.65313051144042,False,True
2012-01-10,15.211071014404297,15.214285850524902,15.053570747375488,15.115714073181152,12.779622077941896,258196400,14.037471332550048,13.250953559875489,90.71248396977316,False,True
2012-01-11,15.09571361541748,15.10178565979004,14.975357055664062,15.091071128845217,12.7587890625,215084800,14.050042762756348,13.263830347061157,85.6186831756595,False,True
2012-01-12,15.081428527832031,15.103570938110352,14.95535659790039,15.049642562866213,12.723761558532717,212587200,14.061907043457031,13.276407132148742,82.81582359203571,False,True
2012-01-13,14.989286422729492,15.016071319580078,14.952142715454102,14.993213653564451,12.676055908203123,226021600,14.07854990005493,13.289117846488953,78.36180314507347,False,True
2012-01-17,15.149999618530272,15.213929176330566,15.105713844299316,15.16785717010498,12.823708534240724,242897200,14.098042755126952,13.302723202705383,78.42513241344821,False,True
2012-01-18,15.248571395874023,15.338213920593262,15.225000381469728,15.325357437133787,12.956865310668944,276791200,14.11664276123047,13.31782142162323,79.09796521190947,False,True
2012-01-19,15.362500190734863,15.406070709228516,15.232500076293944,15.276785850524902,12.915799140930176,261738400,14.136292762756348,13.333278565406799,84.61539594192665,False,True
2012-01-20,15.267499923706056,15.26785659790039,14.991070747375488,15.010713577270508,12.690847396850586,413974400,14.150985622406006,13.347816061973571,68.40444598693092,False,False
2012-01-23,15.095356941223145,15.301786422729492,15.08214282989502,15.264642715454102,12.90553092956543,306062400,14.166114196777343,13.363774991035461,73.2323833515579,False,True
2012-01-24,15.182143211364746,15.182143211364746,14.983928680419922,15.014642715454102,12.694169998168944,547638000,14.184064197540284,13.37847677230835,59.367328043265154,False,False
2012-01-25,16.229999542236328,16.230356216430664,15.84749984741211,15.952142715454102,13.486783981323242,958314000,14.227949905395509,13.39840534210205,72.74094254756996,False,True
2012-01-26,16.01285743713379,16.028213500976562,15.82642936706543,15.879643440246582,13.42548656463623,323985200,14.270814189910888,13.418732128143311,68.87059950337542,False,False
2012-01-27,15.869285583496094,16.01714324951172,15.848929405212402,15.974286079406738,13.50550365447998,299709200,14.319399909973145,13.439246411323547,68.0919066176571,False,False
2012-01-30,15.918213844299316,16.21071434020996,15.90678596496582,16.17892837524414,13.678521156311035,379341200,14.365242748260497,13.460117835998535,71.18665710253981,False,True
2012-01-31,16.27107048034668,16.365713119506836,16.18107032775879,16.3028564453125,13.783297538757324,391683600,14.416464157104492,13.482271404266358,71.9318918198934,False,True
2012-02-01,16.37178611755371,16.392499923706055,16.269643783569336,16.292499542236328,13.77453899383545,270046000,14.472735576629638,13.505258903503417,72.31360326924238,False,True
2012-02-02,16.282142639160156,16.327499389648438,16.213571548461914,16.25428581237793,13.742231369018556,186796400,14.53000701904297,13.527271404266358,72.4000601515279,False,True
2012-02-03,16.332143783569336,16.428571701049805,16.270000457763672,16.417142868041992,13.87992000579834,286599600,14.59477128982544,13.54902497291565,75.46954363211093,False,True
2012-02-06,16.37071418762207,16.606428146362305,16.364286422729492,16.570356369018555,14.009451866149902,249412800,14.657242698669434,13.570732111930846,75.28003319726903,False,True
2012-02-07,16.616071701049805,16.77678680419922,16.59214210510254,16.743928909301758,14.156201362609863,316223600,14.72998556137085,13.591826758384705,75.42243685409056,False,True
2012-02-08,16.803571701049805,17.028213500976562,16.774999618530273,17.0242862701416,14.393233299255373,407890000,14.810778427124024,13.613910689353943,78.91503772520798,False,True
2012-02-09,17.170000076293945,17.741071701049805,17.162857055664062,17.61321449279785,14.891145706176758,884214800,14.894385585784912,13.639401760101318,88.90553760788798,False,True
2012-02-10,17.534286499023438,17.77214241027832,17.448213577270508,17.622142791748047,14.89869499206543,631302000,14.980257015228272,13.664985690116882,88.02861232265751,False,True
2012-02-13,17.840356826782227,17.993928909301758,17.75321388244629,17.950000762939453,15.175877571105955,517216000,15.066257038116454,13.692816047668456,96.1897721624756,False,True
2012-02-14,18.023571014404297,18.198570251464844,17.928571701049805,18.19499969482422,15.383012771606444,460398400,15.1530641746521,13.721267828941345,95.12796522096873,False,True
2012-02-15,18.36642837524414,18.79607009887696,17.746070861816406,17.773929595947266,15.027013778686523,1506120000,15.230185623168945,13.748301763534545,83.4258152652235,False,True
2012-02-16,17.553571701049805,18.03178596496582,17.379642486572266,17.936071395874023,15.164095878601074,944552000,15.308185634613038,13.775803551673889,83.81144704994003,False,True
2012-02-17,17.96821403503418,18.1346435546875,17.867856979370117,17.932857513427734,15.161382675170898,535805200,15.387592792510986,13.803044624328614,82.4845201457127,False,True
2012-02-21,18.10285758972168,18.387500762939453,18.00428581237793,18.387500762939453,15.545762062072754,605595200,15.477421379089355,13.833062481880187,84.39605785075071,False,True
2012-02-22,18.32428550720215,18.410356521606445,18.18107032775879,18.32285690307617,15.49110507965088,483302400,15.564835662841796,13.86277319431305,82.91076154435943,False,True
2012-02-23,18.395713806152344,18.49392890930176,18.196428298950195,18.4424991607666,15.592262268066406,568027600,15.65252851486206,13.892914261817932,84.5572589720542,False,True
2012-02-24,18.559642791748047,18.674999237060547,18.522857666015625,18.65749931335449,15.774032592773438,415072000,15.745792789459228,13.92379997253418,84.8074700551778,False,True
2012-02-27,18.618213653564453,18.875,18.43857192993164,18.777143478393555,15.875187873840332,547582000,15.843614234924317,13.95568033695221,84.64732551941394,False,True
2012-02-28,18.85571479797364,19.12178611755371,18.780357360839844,19.12178611755371,16.16656494140625,600387200,15.954485683441161,13.98940176963806,85.429985903965,False,True
2012-02-29,19.341428756713867,19.5575008392334,19.132143020629883,19.37285614013672,16.378835678100586,952011200,16.071271381378175,14.02546247959137,85.3017049836439,False,True
2012-03-01,19.57749938964844,19.578929901123047,19.24178504943848,19.445356369018555,16.440135955810547,683270000,16.18802137374878,14.063171405792236,82.60041758074668,False,True
2012-03-02,19.437143325805664,19.5285701751709,19.375713348388672,19.4707145690918,16.46156883239746,431712400,16.304428520202638,14.100499978065491,82.70156060415876,False,True
2012-03-05,19.479286193847656,19.5528564453125,18.78571319580078,19.04142951965332,16.09862518310547,809124400,16.4024356842041,14.135016055107117,68.63871211089742,False,False
2012-03-06,18.7021427154541,19.06035614013672,18.43642807006836,18.937856674194336,16.011056900024414,810238800,16.498014240264894,14.168896408081055,63.32991304621625,False,False
2012-03-07,19.17142868041992,19.20642852783203,18.689285278320312,18.953214645385746,16.0240478515625,798520800,16.592399959564208,14.203801765441895,74.76744158098855,False,True
2012-03-08,19.096071243286133,19.39249992370605,19.00428581237793,19.35678672790528,16.36524772644043,516457200,16.691442832946777,14.240871415138244,77.09069219354643,False,True
2012-03-09,19.436071395874023,19.562143325805664,19.396785736083984,19.47035789489746,16.46126365661621,418919200,16.790471420288085,14.278903560638428,78.13354422913544,False,True
2012-03-12,19.606428146362305,19.71428680419922,19.53571319580078,19.71428680419922,16.667499542236328,407282400,16.897157154083253,14.317335710525512,76.30643863300806,False,True
2012-03-13,19.91214370727539,20.292142868041992,19.84821319580078,20.28928565979004,17.153636932373047,690855200,17.01357145309448,14.35896070957184,82.42636897007449,False,True
2012-03-14,20.644643783569336,21.239999771118164,20.549999237060547,21.05642890930176,17.802221298217773,1418844000,17.14541431427002,14.403991069793701,85.51877105153753,False,True
2012-03-15,21.41464233398437,21.42892837524414,20.662500381469727,20.912857055664062,17.680830001831055,1159718000,17.26993574142456,14.446442856788636,81.25307586381875,False,True
2012-03-16,20.882856369018555,21.042856216430664,20.64285659790039,20.9132137298584,17.68113899230957,825487600,17.3928857421875,14.489310712814332,80.61211324707347,False,True
2012-03-19,21.37035751342773,21.49178504943848,21.037500381469727,21.467857360839844,18.150060653686523,901236000,17.523650035858154,14.53484642982483,81.71283011181829,False,True
2012-03-20,21.41107177734375,21.674999237060547,21.124286651611328,21.641429901123047,18.29680633544922,816662000,17.654764347076416,14.581725010871887,81.32149068244458,False,True
2012-03-21,21.52642822265625,21.77321434020996,21.47892951965332,21.51785659790039,18.19233512878418,644042000,17.783885765075684,14.628950009346008,78.21642825499055,False,True
2012-03-22,21.349285125732425,21.58928680419922,21.26892852783203,21.405000686645508,18.09691619873047,623870800,17.90967149734497,14.67668215751648,75.72186219928209,False,True
2012-03-23,21.44607162475586,21.49285697937012,21.22857093811035,21.287500381469727,17.997573852539062,430488800,18.03360008239746,14.723791089057922,82.56856172491226,False,True
2012-03-26,21.42107009887696,21.68392944335937,21.259286880493164,21.6778564453125,18.327606201171875,595742000,18.166164360046388,14.772985725402831,86.68002575812582,False,True
2012-03-27,21.6492862701416,22.01000022888184,21.645000457763672,21.945714950561523,18.554065704345703,607129600,18.30521438598633,14.824517869949341,87.52348608055097,False,True
2012-03-28,22.084999084472656,22.194643020629883,21.79678535461425,22.05785751342773,18.648876190185547,655460400,18.443014392852785,14.87648572921753,86.53973280104768,False,True
2012-03-29,21.88500022888184,22.020000457763672,21.686786651611328,21.78071403503418,18.41456413269043,608238400,18.57212152481079,14.926025013923645,79.9296390629216,False,True
2012-03-30,21.74178504943848,21.805713653564453,21.354999542236328,21.412500381469727,18.103256225585938,731038000,18.694835815429688,14.974739298820495,71.31329273763397,False,True
2012-04-02,21.49392890930176,22.09892845153809,21.442142486572266,22.093929290771484,18.67936897277832,598351600,18.836500129699708,15.027144660949707,72.05971293436734,False,True
2012-04-03,22.4035701751709,22.578929901123047,22.232500076293945,22.4757137298584,19.002161026000977,834559600,18.98072154998779,15.082333946228028,69.15363183710784,False,False
2012-04-04,22.298213958740234,22.35214233398437,22.03571319580078,22.29678535461425,18.850875854492188,572980800,19.126364402770996,15.137510728836059,68.49994263204182,False,False
2012-04-05,22.39214324951172,22.66642951965332,22.26428604125977,22.63142967224121,19.133808135986328,641298000,19.25995014190674,15.192578592300414,71.08423583337074,False,True
2012-04-09,22.361785888671875,22.851428985595703,22.332143783569336,22.72249984741211,19.21079635620117,597536800,19.396807270050047,15.248582162857055,67.37215844567146,False,False
2012-04-10,22.854642868041992,23.0,22.35714340209961,22.444286346435547,18.97558212280273,889725200,19.526207275390625,15.301655378341675,60.80352999634514,False,False
2012-04-11,22.7214298248291,22.74535751342773,22.262142181396484,22.36428642272949,18.90795135498047,696614800,19.64991443634033,15.355200023651124,61.52502078941058,False,False
2012-04-12,22.321428298950195,22.54750061035156,22.16071319580078,22.24178504943848,18.804378509521484,614336800,19.76869300842285,15.407116093635558,61.36383887404967,False,False
